Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
39.0,4.9,Sandstorms,Medium,0.0,Buffet,motorcycle,2.0,No,Metropolitian,39.0,12.435238152054549
21.0,4.9,Cloudy,Medium,1.0,Meal,scooter,0.0,No,Metropolitian,11.0,4.541158367023063
22.0,4.9,Sandstorms,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,24.0,4.717601092054723
39.0,4.7,Fog,High,1.0,Snack,motorcycle,1.0,No,Metropolitian,29.0,6.12918392293498
27.0,4.6,Sandstorms,Low,2.0,Snack,motorcycle,1.0,No,Metropolitian,17.0,8.78997798960583
38.0,4.7,Fog,Low,1.0,Snack,motorcycle,1.0,No,Urban,16.0,4.589834614418373
23.0,4.7,Windy,Jam,2.0,Meal,motorcycle,1.0,No,Urban,22.0,17.137527593799124
35.0,4.4,Stormy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,1.5524290130723983
20.0,4.5,Cloudy,Low,1.0,Snack,scooter,1.0,No,Metropolitian,23.0,10.56459693415822
22.0,4.9,Windy,Low,0.0,Meal,motorcycle,1.0,No,Urban,16.0,10.64218546208277
23.0,4.9,Sunny,Medium,2.0,Drinks,scooter,0.0,No,Metropolitian,13.0,12.435204072231338
25.0,4.6,Stormy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,19.0,4.631634621028435
34.0,4.1,Stormy,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,38.0,6.290134677634678
30.0,4.8,Fog,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,38.0,20.85154468962371
21.0,4.9,Sunny,Medium,1.0,Meal,motorcycle,1.0,No,Urban,10.0,9.263237193071216
37.0,5.0,Windy,Low,1.0,Drinks,motorcycle,1.0,No,Urban,29.0,7.601362669750945
25.0,4.8,Windy,High,1.0,Snack,scooter,0.0,No,Metropolitian,12.0,3.0643351463849164
28.0,4.9,Windy,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,26.0,12.463937409087931
24.0,4.5,Sandstorms,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,13.0,1.5293705867132354
24.0,4.9,Windy,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,14.0,4.469027394505617
21.0,4.0,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,35.0,13.789707457540985
26.0,5.0,Sandstorms,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,21.0,4.610120317988261
27.0,4.9,Sandstorms,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,20.0,7.646982582847269
27.0,4.9,Stormy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,16.636875038860897
28.0,5.0,Cloudy,Low,2.0,Buffet,scooter,1.0,No,Urban,16.0,3.073687981631253
29.0,5.0,Sunny,Low,2.0,Meal,scooter,0.0,No,Urban,18.0,1.55255331684981
30.0,4.1,Stormy,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,17.0,10.56459693415822
31.0,4.9,Windy,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,20.85155740266056
21.0,4.6,Sunny,Jam,1.0,Snack,scooter,0.0,No,Metropolitian,20.0,10.5864846162781
23.0,4.8,Sandstorms,Medium,1.0,Snack,motorcycle,0.0,No,Metropolitian,25.0,6.146746629962817
34.0,4.0,Stormy,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,31.0,9.435201537430713
39.0,4.6,Sunny,Jam,0.0,Snack,motorcycle,0.0,No,Metropolitian,28.0,13.762754362295334
25.0,4.9,Sunny,Jam,0.0,Buffet,motorcycle,1.0,No,Urban,30.0,14.15280068944862
35.0,4.9,Stormy,Low,1.0,Meal,scooter,0.0,No,Metropolitian,29.0,20.85333460818602
34.0,4.8,Fog,Low,2.0,Snack,scooter,0.0,No,Metropolitian,18.0,3.0737721530635387
35.0,4.8,Cloudy,Low,1.0,Drinks,motorcycle,0.0,No,Metropolitian,17.0,3.0645104714747093
35.0,4.7,Stormy,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,27.0,7.489996932448978
36.0,4.9,Sunny,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,6.058848944530401
38.0,4.8,Cloudy,Jam,1.0,Drinks,motorcycle,2.0,No,Metropolitian,49.0,16.660097204546265
30.0,4.9,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,42.0,13.989512471854455
25.0,4.6,Cloudy,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,24.0,4.544228016639666
31.0,4.4,Stormy,High,2.0,Meal,electric_scooter,1.0,No,Metropolitian,31.0,6.209199248060959
22.0,4.2,Fog,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,33.0,16.853347148215086
24.0,4.5,Stormy,High,0.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,2.996242544880338
24.0,5.0,Stormy,Low,2.0,Meal,scooter,0.0,No,Metropolitian,14.0,13.68237887648496
29.0,4.9,Sunny,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,17.138105845700238
26.0,4.7,Stormy,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,16.0,20.831034086787454
21.0,4.8,Windy,High,1.0,Snack,scooter,0.0,No,Metropolitian,28.0,1.5580772559330351
37.0,4.4,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,20.0,7.790158927084966
32.0,4.9,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,24.0,11.00773476374462
33.0,4.6,Fog,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,44.0,13.76575692430954
29.0,4.6,Sunny,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,30.0,19.760178243292938
34.0,3.5,Windy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,44.0,19.617929437389435
34.0,4.1,Fog,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,38.0,4.657597469270872
27.0,4.5,Stormy,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,19.0,3.116455382882508
33.0,4.6,Sunny,Jam,2.0,Snack,motorcycle,1.0,No,Metropolitian,21.0,12.58026782240096
26.0,5.0,Stormy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,23.0,7.762461854550194
30.0,4.4,Cloudy,Jam,2.0,Snack,electric_scooter,0.0,No,Metropolitian,29.0,4.395410042540846
22.0,4.7,Fog,High,1.0,Meal,scooter,1.0,No,Metropolitian,25.0,6.232321450753526
21.0,4.8,Sunny,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,20.0,12.234822044206023
30.0,3.9,Windy,Medium,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,25.0,9.080801999742825
23.0,4.6,Stormy,Medium,0.0,Drinks,motorcycle,0.0,No,Urban,20.0,4.56126563284071
39.0,4.4,Windy,Medium,0.0,Snack,motorcycle,2.0,No,Metropolitian,32.0,10.562878909252843
38.0,4.8,Stormy,Medium,0.0,Snack,motorcycle,1.0,Yes,Urban,44.0,10.71321076429732
21.0,4.8,Cloudy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,10.0,3.0644270930248725
25.0,4.8,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Urban,20.0,12.20988938248318
32.0,4.8,Sandstorms,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,16.0,19.688324335752394
20.0,4.5,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,1.5725337292863206
37.0,4.3,Fog,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,35.0,7.66052012420465
34.0,4.6,Windy,Low,2.0,Snack,motorcycle,1.0,No,Urban,22.0,2.984510689263753
22.0,4.6,Windy,Jam,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,10.0,4.657597469270872
32.0,4.2,Stormy,High,1.0,Drinks,motorcycle,0.0,No,Metropolitian,31.0,6.036610249816451
22.0,4.8,Sunny,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,17.0,11.00773476374462
31.0,5.0,Sandstorms,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,25.0,3.064627592336888
35.0,4.7,Stormy,Jam,1.0,Meal,motorcycle,0.0,No,Metropolitian,27.0,10.865776701899678
21.0,4.6,Cloudy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,39.0,19.917038235830077
33.0,4.6,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Urban,37.0,20.44292976252901
23.0,4.5,Windy,Low,1.0,Drinks,scooter,1.0,No,Urban,12.0,13.621222329903818
26.0,5.0,Fog,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,24.0,4.717601092054723
38.0,4.4,Stormy,Medium,2.0,Buffet,electric_scooter,2.0,No,Metropolitian,38.0,11.00773476374462
30.0,4.7,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,33.0,9.326651352175272
20.0,4.4,Sunny,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,17.0,4.5296461854158485
33.0,4.4,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,1.5323350156090414
21.0,4.7,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,28.0,8.953274723589717
28.0,4.8,Fog,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,30.0,19.362825446415226
33.0,4.7,Sunny,Low,2.0,Drinks,motorcycle,0.0,No,Urban,16.0,3.116288055540994
38.0,4.9,Fog,Jam,0.0,Buffet,motorcycle,3.0,No,Metropolitian,51.0,12.58026782240096
31.0,4.8,Sandstorms,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,22.0,3.1047992381869647
30.0,4.8,Sunny,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,12.256421318543588
26.0,5.0,Cloudy,Medium,2.0,Buffet,scooter,0.0,No,Urban,17.0,7.631222020276562
39.0,4.7,Sunny,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,4.717601092054723
39.0,4.4,Stormy,Jam,2.0,Meal,motorcycle,1.0,No,Metropolitian,33.0,19.760743726313585
39.0,4.5,Windy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,29.0,9.32635938574064
34.0,4.7,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,6.217883647558105
20.0,4.9,Windy,Low,1.0,Drinks,scooter,0.0,No,Urban,16.0,20.44292976252901
36.0,4.2,Stormy,Medium,2.0,Meal,motorcycle,1.0,Yes,Metropolitian,39.0,11.00773476374462
39.0,4.9,Fog,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,6.146622187550208
28.0,4.7,Cloudy,Low,2.0,Snack,scooter,1.0,No,Metropolitian,27.0,11.917101549462794
26.0,3.7,Sunny,High,0.0,Drinks,motorcycle,1.0,Yes,Semi-Urban,51.0,3.02508632954624
26.0,4.7,Fog,Jam,2.0,Buffet,motorcycle,1.0,No,Urban,31.0,12.16161548161981
31.0,3.5,Stormy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,34.0,10.880905305082544
38.0,4.5,Fog,High,2.0,Meal,scooter,1.0,No,Metropolitian,30.0,6.0504060616582525
28.0,4.6,Stormy,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,24.0,4.587980157997101
38.0,4.9,Sunny,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,27.0,19.67249528098233
30.0,4.5,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,40.0,10.756185975480651
35.0,4.7,Sandstorms,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,27.0,4.589124571257244
22.0,5.0,Stormy,Jam,2.0,Meal,scooter,1.0,No,Urban,24.0,12.42075039087061
38.0,4.8,Sunny,High,2.0,Buffet,electric_scooter,0.0,No,Urban,15.0,2.9845125598688367
32.0,4.5,Windy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,30.0,9.326725258722025
23.0,4.6,Stormy,Low,0.0,Buffet,motorcycle,1.0,No,Urban,20.0,12.074377562049362
29.0,4.9,Fog,Low,1.0,Buffet,motorcycle,1.0,No,Urban,23.0,13.583460272389509
29.0,4.7,Fog,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,10.428262034058305
34.0,4.7,Windy,Jam,1.0,Meal,scooter,0.0,No,Urban,29.0,12.421407858787804
23.0,4.7,Windy,Low,2.0,Snack,electric_scooter,1.0,No,Urban,19.0,1.5126653201046325
28.0,4.9,Sandstorms,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,12.0,4.527915278149081
29.0,4.7,Sandstorms,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,12.419464414087114
33.0,4.8,Sunny,Low,0.0,Snack,motorcycle,1.0,No,Urban,27.0,7.573467821949916
30.0,3.9,Stormy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,41.0,10.565032566504131
20.0,4.8,Windy,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,20.0,7.660840811905797
20.0,4.8,Cloudy,High,1.0,Drinks,scooter,1.0,No,Urban,20.0,6.081139317039376
32.0,4.8,Windy,Low,1.0,Snack,motorcycle,1.0,No,Urban,26.0,4.681855267708646
31.0,4.8,Cloudy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,15.0,2.979795885131679
38.0,5.0,Fog,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,19.0,4.610073053799191
39.0,4.5,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Urban,22.0,12.232070021478211
36.0,4.8,Stormy,High,2.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,1.5525809531926802
36.0,4.9,Sunny,Low,2.0,Drinks,scooter,0.0,No,Urban,11.0,3.052738741797855
28.0,4.8,Fog,High,2.0,Snack,scooter,1.0,No,Metropolitian,26.0,3.145067434621583
22.0,5.0,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,17.0,1.5126917819914392
21.0,4.6,Sunny,High,2.0,Drinks,scooter,0.0,No,Metropolitian,15.0,6.116927321899057
23.0,4.9,Fog,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,43.0,10.562878909252843
35.0,4.7,Fog,Medium,2.0,Snack,electric_scooter,1.0,No,Metropolitian,16.0,6.080882967594327
38.0,4.8,Cloudy,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,18.0,4.717601092054723
20.0,4.4,Fog,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,32.0,4.657987774595948
21.0,4.9,Stormy,High,1.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,6.081596950437154
31.0,4.3,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,37.0,12.107326941360846
33.0,4.6,Cloudy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,13.971968544834215
37.0,4.7,Cloudy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,27.0,12.161450531436758
32.0,4.7,Cloudy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,2.979500008381943
33.0,5.0,Windy,Medium,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,28.0,4.596698554557205
27.0,4.5,Fog,Low,1.0,Drinks,motorcycle,0.0,No,Urban,12.0,1.5126000890232916
33.0,3.5,Sandstorms,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,41.0,20.20634489518928
23.0,4.9,Fog,Low,2.0,Meal,electric_scooter,1.0,No,Metropolitian,10.0,3.109073410946993
25.0,4.9,Stormy,High,1.0,Drinks,scooter,1.0,No,Metropolitian,15.0,6.210605364096597
27.0,4.7,Fog,Low,2.0,Meal,scooter,1.0,No,Metropolitian,22.0,17.137407700371956
37.0,4.2,Fog,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,45.0,11.74800430051281
28.0,4.0,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,4.631691361204381
29.0,4.3,Windy,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,8.987809183517259
38.0,4.2,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Urban,21.0,3.1091253358399578
36.0,3.9,Sunny,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,32.0,12.294187491090897
25.0,4.6,Sandstorms,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,32.0,14.15280068944862
33.0,4.6,Windy,Medium,1.0,Snack,motorcycle,0.0,No,Metropolitian,26.0,13.610807781529353
22.0,4.8,Cloudy,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,10.0,4.469157679084987
31.0,4.4,Stormy,Jam,0.0,Buffet,motorcycle,3.0,No,Metropolitian,47.0,10.58777364583605
35.0,4.6,Sandstorms,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,7.646414103068861
25.0,4.8,Fog,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,34.0,19.894269594418525
35.0,4.8,Windy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,30.0,20.18348136584519
29.0,2.6,Sunny,Low,2.0,Snack,electric_scooter,2.0,No,Metropolitian,39.0,12.58026782240096
36.0,5.0,Fog,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,6.081185877714607
38.0,4.4,Sandstorms,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,34.0,10.704672233866503
36.0,4.0,Sandstorms,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,1.558083864051793
36.0,4.7,Fog,Low,1.0,Snack,scooter,0.0,No,Urban,17.0,4.717601092054723
24.0,4.7,Stormy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,6.081440797008078
29.0,4.8,Cloudy,Medium,2.0,Snack,scooter,0.0,No,Metropolitian,16.0,9.088013799330469
37.0,4.8,Windy,Low,1.0,Drinks,motorcycle,0.0,No,Metropolitian,23.0,1.5100980577952057
26.0,3.7,Sunny,High,0.0,Snack,motorcycle,3.0,No,Metropolitian,51.0,6.290134677634678
22.0,4.5,Windy,High,1.0,Meal,scooter,1.0,No,Urban,27.0,1.4899109729390851
38.0,3.9,Windy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,41.0,12.58026782240096
34.0,5.0,Fog,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,29.0,6.036244196933988
35.0,4.8,Sunny,Medium,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,18.0,6.081440797008078
33.0,4.5,Stormy,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,26.0,4.590648124312415
39.0,4.8,Cloudy,Low,1.0,Meal,scooter,1.0,No,Urban,15.0,1.5128534404983929
26.0,4.6,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,19.0,3.104632093351238
35.0,5.0,Fog,High,2.0,Meal,electric_scooter,1.0,No,Metropolitian,26.0,6.21800119018663
31.0,3.6,Stormy,Jam,1.0,Drinks,motorcycle,2.0,No,Urban,42.0,12.09869993627986
26.0,4.3,Fog,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,33.0,19.627167871570084
36.0,4.6,Fog,Medium,0.0,Snack,motorcycle,3.0,No,Metropolitian,47.0,16.787858845426342
34.0,4.9,Fog,Low,1.0,Meal,scooter,0.0,No,Metropolitian,15.0,1.532276469519439
26.0,4.9,Cloudy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,18.0,4.6576255671472415
25.0,4.3,Cloudy,Jam,2.0,Meal,motorcycle,1.0,No,Metropolitian,34.0,17.138077427627863
32.0,4.3,Stormy,Jam,0.0,Buffet,motorcycle,0.0,No,Urban,39.0,12.418480328292787
20.0,4.4,Cloudy,Medium,1.0,Snack,scooter,0.0,No,Metropolitian,32.0,10.709003371535417
31.0,4.0,Windy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,26.0,1.5095756042667012
34.0,4.8,Fog,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,40.0,12.417003842687146
23.0,4.6,Windy,Jam,2.0,Drinks,scooter,1.0,No,Urban,28.0,4.587980157997101
30.0,4.3,Sunny,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,3.0600204990367312
20.0,5.0,Windy,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,17.0,9.17860595704086
24.0,4.6,Windy,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,25.0,12.463943835956604
35.0,4.7,Stormy,Low,1.0,Snack,scooter,1.0,No,Metropolitian,17.0,19.76105000353896
21.0,4.7,Fog,Low,0.0,Buffet,motorcycle,0.0,No,Urban,22.0,17.29786575291325
27.0,4.9,Sandstorms,Low,2.0,Snack,scooter,1.0,No,Metropolitian,17.0,12.421407858787804
38.0,4.6,Windy,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,22.0,7.862668167410368
38.0,4.8,Sunny,High,2.0,Drinks,scooter,0.0,No,Metropolitian,19.0,5.87463032860718
29.0,5.0,Sunny,Low,1.0,Buffet,scooter,1.0,No,Urban,25.0,16.600272418856072
33.0,4.8,Sandstorms,Jam,2.0,Drinks,scooter,0.0,No,Metropolitian,28.0,4.537940846050908
28.0,4.8,Sandstorms,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,13.0,4.717601092054723
31.0,4.0,Cloudy,Jam,1.0,Snack,motorcycle,1.0,Yes,Metropolitian,43.0,12.293745665244252
20.0,4.8,Stormy,High,2.0,Snack,scooter,0.0,No,Metropolitian,16.0,1.532229188735096
21.0,4.9,Fog,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,17.0,3.0249808540967438
28.0,4.7,Stormy,Low,2.0,Buffet,electric_scooter,1.0,No,Urban,14.0,1.5580994617898951
30.0,4.5,Fog,Low,2.0,Meal,scooter,0.0,No,Urban,29.0,16.849904095492622
37.0,4.8,Fog,Jam,2.0,Snack,motorcycle,2.0,No,Metropolitian,45.0,16.608214361065517
27.0,4.5,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Urban,22.0,16.830914549955864
35.0,4.6,Fog,High,1.0,Meal,scooter,1.0,No,Metropolitian,28.0,6.210607623190057
34.0,4.8,Stormy,Low,2.0,Buffet,electric_scooter,0.0,No,Urban,22.0,7.862668167410368
35.0,4.6,Fog,Jam,2.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,9.315024038998043
20.0,4.6,Fog,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,29.0,4.6576255671472415
30.0,5.0,Cloudy,High,1.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,6.117673772819904
26.0,4.7,Fog,Low,2.0,Meal,motorcycle,1.0,No,Metropolitian,21.0,17.29786575291325
29.0,4.9,Cloudy,Low,1.0,Snack,scooter,0.0,No,Metropolitian,19.0,4.53754359959467
22.0,4.6,Cloudy,High,2.0,Buffet,scooter,0.0,No,Metropolitian,24.0,6.290134677634678
29.0,4.8,Sunny,Jam,1.0,Drinks,scooter,0.0,No,Metropolitian,14.0,4.631634621028435
37.0,4.2,Cloudy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,36.0,12.237791615217148
34.0,5.0,Sunny,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,1.5204704557283455
30.0,4.1,Sunny,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,20.0,10.707286388618613
32.0,4.8,Sandstorms,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,23.0,10.865464603780389
32.0,4.9,Sunny,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,27.0,12.099354574706966
34.0,4.8,Sunny,High,0.0,Buffet,motorcycle,0.0,No,Metropolitian,23.0,6.040452193269835
36.0,4.1,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,40.0,19.62041929653999
39.0,4.4,Stormy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,47.0,12.236790662986138
30.0,4.6,Windy,Medium,0.0,Snack,motorcycle,2.0,No,Metropolitian,36.0,10.757554773158072
29.0,4.9,Sunny,Jam,1.0,Buffet,motorcycle,1.0,No,Urban,16.0,9.219878421275038
30.0,3.6,Stormy,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,32.0,13.610877575672198
35.0,4.6,Stormy,High,2.0,Snack,scooter,0.0,No,Metropolitian,33.0,6.210145663324764
38.0,4.6,Sunny,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,6.147106622705506
35.0,4.8,Stormy,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,15.0,12.46422600896472
21.0,4.8,Cloudy,Low,2.0,Meal,motorcycle,0.0,No,Urban,12.0,3.0735997398687465
21.0,4.7,Cloudy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,30.0,7.660692882261043
28.0,4.3,Fog,Jam,2.0,Snack,electric_scooter,0.0,No,Metropolitian,43.0,13.620991695070186
20.0,5.0,Cloudy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,48.0,13.40647565433019
25.0,4.7,Cloudy,High,0.0,Buffet,motorcycle,0.0,No,Metropolitian,28.0,1.512515889082832
26.0,4.9,Sandstorms,Medium,2.0,Drinks,scooter,0.0,No,Metropolitian,19.0,20.44292976252901
31.0,4.0,Cloudy,Medium,1.0,Meal,scooter,2.0,No,Metropolitian,37.0,10.881329493408392
30.0,4.0,Fog,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,38.0,20.25310137263237
23.0,4.5,Sunny,Jam,2.0,Meal,electric_scooter,0.0,No,Metropolitian,11.0,10.75669787910262
25.0,4.6,Fog,Jam,0.0,Snack,motorcycle,1.0,No,Urban,28.0,4.528162065607132
22.0,5.0,Sunny,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,14.0,4.469162258883671
34.0,3.8,Cloudy,Low,2.0,Snack,scooter,0.0,No,Metropolitian,34.0,12.419572625827143
28.0,4.9,Cloudy,Medium,0.0,Snack,motorcycle,0.0,No,Urban,21.0,9.15762084236902
36.0,5.0,Stormy,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,9.2191235676111
25.0,4.5,Fog,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,7.448379823536196
27.0,4.8,Cloudy,Medium,1.0,Drinks,motorcycle,0.0,No,Urban,15.0,8.929161574977764
29.0,4.6,Windy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,33.0,12.464369459117805
37.0,4.8,Windy,High,1.0,Buffet,scooter,1.0,No,Urban,27.0,3.116127220771153
24.0,4.8,Cloudy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,24.0,20.20779793335816
32.0,4.0,Stormy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,7.790122649763986
33.0,4.6,Sunny,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,24.0,4.560783589287684
39.0,4.7,Windy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,5.960265171500215
36.0,4.7,Sunny,High,1.0,Buffet,scooter,1.0,No,Urban,15.0,6.081389116676368
31.0,4.5,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,28.0,7.66101794664148
26.0,4.9,Windy,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,10.0,17.137414711878986
26.0,4.8,Sandstorms,Low,2.0,Meal,scooter,0.0,No,Urban,18.0,1.4922779167659712
29.0,4.9,Sunny,Low,1.0,Buffet,motorcycle,1.0,No,Urban,17.0,2.979521049499924
22.0,4.8,Stormy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,15.0,3.116212741612218
