Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
31.0,4.6,Fog,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,18.0,1.5526968797445757
30.0,4.9,Sandstorms,Medium,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,34.0,7.772430463816821
36.0,4.8,Sandstorms,Low,1.0,Drinks,scooter,1.0,No,Urban,26.0,7.761199672759851
36.0,4.4,Windy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,5.958756242189327
21.0,4.3,Windy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,1.5525722988574742
28.0,4.9,Sunny,Jam,2.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,16.11387241182587
36.0,4.8,Sunny,Low,1.0,Meal,motorcycle,0.0,No,Urban,14.0,7.762461854550194
39.0,4.6,Sandstorms,High,1.0,Drinks,motorcycle,1.0,No,Urban,28.0,1.5094817638297648
24.0,4.7,Windy,High,1.0,Buffet,scooter,1.0,No,Metropolitian,27.0,6.118933768642428
24.0,4.7,Windy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,25.0,13.583267699065033
37.0,4.5,Windy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,30.0,1.5299884479314707
38.0,4.6,Stormy,Low,1.0,Snack,scooter,1.0,No,Metropolitian,26.0,3.108988329765785
30.0,4.6,Sunny,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,26.0,14.023232083084483
25.0,4.8,Stormy,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,21.0,9.087965501261484
26.0,4.6,Fog,Jam,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,30.0,7.440930174365867
38.0,4.7,Cloudy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,26.0,7.573406195224182
33.0,4.5,Sunny,Jam,2.0,Buffet,electric_scooter,1.0,No,Urban,19.0,4.4684124412647535
20.0,4.9,Windy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,31.0,17.074786485938343
24.0,4.6,Sunny,Jam,2.0,Drinks,motorcycle,0.0,No,Urban,23.0,10.428262034058305
23.0,4.8,Stormy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,22.0,10.88065184853556
37.0,4.9,Windy,High,2.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,6.128804224238058
33.0,4.1,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,39.0,12.435540495461442
30.0,4.8,Windy,Medium,0.0,Drinks,motorcycle,1.0,No,Urban,26.0,7.562501497648588
30.0,4.9,Windy,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,46.0,14.022096082518878
27.0,4.7,Sandstorms,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,15.0,4.663344843093785
28.0,4.8,Cloudy,Medium,0.0,Snack,motorcycle,0.0,No,Urban,21.0,6.210607623190057
20.0,4.7,Stormy,High,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,15.0,3.1053699758611546
37.0,4.8,Sunny,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,12.0,4.528282400326011
26.0,4.9,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,12.419572625827143
34.0,4.4,Cloudy,Low,0.0,Buffet,motorcycle,1.0,Yes,Metropolitian,44.0,17.138022132927368
22.0,4.8,Sunny,Low,2.0,Meal,scooter,0.0,No,Metropolitian,19.0,3.029522221590093
34.0,4.8,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,20.0,10.568447337504711
21.0,4.9,Sandstorms,Low,1.0,Meal,scooter,1.0,No,Urban,16.0,17.29786575291325
33.0,4.7,Windy,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,1.55255331684981
25.0,4.8,Fog,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,10.704238934519315
23.0,5.0,Stormy,Low,1.0,Buffet,motorcycle,0.0,No,Metropolitian,14.0,12.419794286435744
24.0,4.4,Sunny,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,45.0,1.536802066394733
32.0,4.3,Windy,Jam,0.0,Drinks,motorcycle,2.0,No,Metropolitian,42.0,10.905970180191666
26.0,4.0,Cloudy,Jam,1.0,Drinks,motorcycle,3.0,No,Urban,43.0,20.851771383105145
25.0,4.6,Sunny,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,27.0,12.41898167230365
32.0,4.3,Sandstorms,High,1.0,Snack,motorcycle,0.0,No,Urban,32.0,2.979626518993123
23.0,4.9,Fog,High,1.0,Drinks,scooter,0.0,No,Metropolitian,22.0,2.979763497462109
35.0,3.7,Stormy,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,36.0,16.36821593346809
38.0,4.2,Sunny,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,31.0,10.71321076429732
35.0,4.8,Stormy,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,36.0,9.12201685083382
34.0,4.9,Windy,Low,1.0,Meal,scooter,0.0,No,Metropolitian,18.0,19.76106632827125
38.0,4.7,Fog,Low,1.0,Buffet,motorcycle,0.0,No,Metropolitian,19.0,7.601362669750945
23.0,4.4,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,41.0,17.07661742698135
23.0,4.8,Cloudy,Jam,2.0,Drinks,motorcycle,1.0,No,Urban,33.0,10.905970180191666
21.0,4.5,Sandstorms,Jam,2.0,Snack,electric_scooter,0.0,No,Metropolitian,20.0,14.021726512881596
38.0,5.0,Stormy,Low,2.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,20.181034547352507
35.0,4.1,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Urban,42.0,19.628444862002542
30.0,4.1,Sandstorms,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,7.760775621293676
34.0,4.1,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,32.0,9.192703790075944
31.0,4.2,Windy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,33.0,8.790247271593106
22.0,4.1,Cloudy,Medium,2.0,Snack,electric_scooter,1.0,No,Metropolitian,35.0,20.252959556511744
30.0,4.1,Fog,Low,2.0,Meal,scooter,1.0,No,Urban,31.0,13.78666969363518
37.0,5.0,Sandstorms,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,1.5581322655568652
36.0,4.7,Sandstorms,Low,1.0,Buffet,motorcycle,1.0,No,Urban,25.0,14.15280068944862
32.0,3.5,Stormy,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,33.0,17.07302628964209
39.0,4.6,Sandstorms,Medium,1.0,Meal,scooter,0.0,No,Metropolitian,27.0,19.36744052557847
37.0,4.8,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Urban,31.0,8.940167719841355
21.0,4.7,Cloudy,Low,2.0,Drinks,motorcycle,0.0,No,Metropolitian,16.0,3.1054853062814938
28.0,4.9,Cloudy,High,2.0,Buffet,scooter,1.0,No,Metropolitian,31.0,6.058874461145506
27.0,5.0,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,7.763180727989779
24.0,4.9,Windy,Low,1.0,Meal,scooter,1.0,No,Urban,19.0,7.601870282547478
23.0,4.9,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,15.0,13.611585111772158
35.0,4.6,Fog,Jam,0.0,Buffet,motorcycle,1.0,Yes,Urban,41.0,13.973947080769715
38.0,5.0,Fog,Low,0.0,Snack,motorcycle,1.0,No,Urban,42.0,12.234645517155796
22.0,4.3,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Urban,43.0,13.830282747997192
27.0,4.8,Fog,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,41.0,12.071652559029582
24.0,5.0,Sandstorms,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,24.0,10.865584127340645
32.0,4.7,Stormy,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,22.0,12.419634114062015
32.0,4.0,Stormy,Jam,0.0,Snack,motorcycle,1.0,No,Urban,38.0,19.917359352866207
27.0,4.6,Stormy,Low,2.0,Buffet,scooter,0.0,No,Urban,19.0,1.554514382186963
32.0,3.9,Sandstorms,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,38.0,19.761706467413592
27.0,4.7,Cloudy,Low,0.0,Snack,motorcycle,1.0,No,Urban,23.0,2.9962078010132496
32.0,4.8,Windy,Jam,1.0,Meal,motorcycle,1.0,No,Urban,31.0,4.65825552423237
26.0,4.9,Sandstorms,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,19.0,19.618968653878262
36.0,4.4,Cloudy,Jam,1.0,Meal,motorcycle,2.0,No,Metropolitian,41.0,17.138041435510257
32.0,4.7,Sunny,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,6.051989448511275
36.0,4.8,Windy,Low,2.0,Meal,electric_scooter,0.0,No,Metropolitian,29.0,3.0646768621690934
31.0,4.9,Sandstorms,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,24.0,7.6838087174265155
37.0,4.7,Sunny,Low,1.0,Drinks,scooter,0.0,No,Urban,13.0,3.145067434621583
37.0,4.6,Cloudy,Low,1.0,Buffet,scooter,1.0,No,Urban,15.0,1.5367158933394087
37.0,4.2,Windy,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,37.0,19.362561679297382
32.0,4.6,Sunny,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,30.0,13.988777563349286
23.0,4.9,Sandstorms,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,16.0,4.657528074267875
39.0,5.0,Windy,Medium,2.0,Meal,electric_scooter,0.0,No,Metropolitian,26.0,7.772252870923808
26.0,4.4,Fog,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,36.0,19.88498909391697
32.0,4.3,Windy,Jam,0.0,Meal,motorcycle,1.0,No,Urban,42.0,16.385045825961107
32.0,4.9,Cloudy,Medium,1.0,Drinks,scooter,0.0,No,Metropolitian,15.0,7.762480218802449
38.0,4.7,Stormy,Medium,1.0,Meal,scooter,0.0,No,Metropolitian,26.0,7.762633866101877
31.0,4.9,Fog,Medium,0.0,Buffet,motorcycle,0.0,No,Urban,35.0,12.257021346006622
23.0,4.0,Sandstorms,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,35.0,7.573470125639189
21.0,4.5,Cloudy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,1.5725337292863206
32.0,4.7,Sandstorms,Low,1.0,Drinks,motorcycle,1.0,No,Urban,26.0,1.5134910203793128
25.0,4.8,Stormy,Low,1.0,Meal,motorcycle,0.0,No,Urban,10.0,10.485700419067344
24.0,4.7,Stormy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,6.081440797008078
34.0,4.4,Fog,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,35.0,13.40647565433019
32.0,3.5,Windy,Medium,2.0,Snack,motorcycle,1.0,No,Urban,36.0,12.435806041180758
31.0,4.7,Windy,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,30.0,17.138295790539786
32.0,5.0,Stormy,High,2.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,6.128899374764089
26.0,5.0,Stormy,High,1.0,Snack,motorcycle,0.0,No,Metropolitian,15.0,6.050461888076144
30.0,4.9,Sunny,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,21.0,3.059402876820984
37.0,5.0,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Urban,28.0,19.615926964388624
24.0,4.7,Cloudy,Medium,1.0,Snack,motorcycle,0.0,No,Metropolitian,37.0,12.435005114517455
35.0,4.8,Sunny,High,0.0,Snack,motorcycle,0.0,No,Urban,20.0,5.958847028253639
38.0,4.0,Windy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,3.040666798077057
25.0,4.8,Stormy,High,1.0,Buffet,scooter,1.0,No,Metropolitian,22.0,2.9795405223586338
32.0,4.7,Cloudy,Jam,0.0,Drinks,motorcycle,3.0,Yes,Metropolitian,45.0,14.022182614282944
26.0,4.7,Fog,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,4.494279117295131
21.0,5.0,Sunny,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,10.756955716295083
39.0,4.6,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Urban,20.0,7.763607607839511
27.0,5.0,Stormy,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,16.0,16.601408334261674
29.0,5.0,Stormy,Jam,2.0,Snack,scooter,0.0,No,Urban,27.0,7.790177003822013
39.0,4.2,Sandstorms,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,44.0,1.5125976112065025
37.0,4.3,Fog,Jam,1.0,Drinks,scooter,2.0,No,Urban,34.0,9.26469640391466
30.0,4.6,Cloudy,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,26.0,8.938176353487746
32.0,4.6,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,43.0,13.97175990042474
31.0,4.8,Fog,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,26.0,1.5524082366562466
26.0,4.6,Cloudy,Medium,2.0,Snack,scooter,0.0,No,Metropolitian,15.0,4.610430682715917
21.0,4.7,Windy,Low,1.0,Meal,scooter,0.0,No,Metropolitian,12.0,1.5725337292863206
33.0,5.0,Windy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,43.0,19.364487993280896
27.0,4.5,Fog,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,24.0,19.87568060491073
36.0,4.6,Fog,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,1.529622754840466
39.0,4.0,Fog,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,39.0,14.022096082518878
21.0,4.9,Sandstorms,Low,2.0,Meal,scooter,0.0,No,Metropolitian,11.0,9.07484893630857
21.0,4.9,Windy,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,17.0,16.47648926069649
39.0,4.6,Stormy,High,2.0,Meal,scooter,0.0,No,Urban,33.0,6.208681984039767
23.0,4.8,Fog,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,44.0,10.756415548797705
39.0,4.9,Cloudy,Medium,1.0,Drinks,scooter,0.0,No,Metropolitian,15.0,6.051108888205775
28.0,4.7,Sandstorms,Low,1.0,Drinks,motorcycle,0.0,No,Metropolitian,11.0,12.07439552568561
28.0,4.6,Fog,Medium,0.0,Meal,motorcycle,1.0,No,Urban,35.0,13.787603106955784
33.0,5.0,Cloudy,Low,2.0,Snack,electric_scooter,0.0,No,Urban,15.0,3.0407902113990954
35.0,4.7,Cloudy,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,30.0,13.682164589270348
35.0,4.7,Cloudy,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,19.0,6.116971669682334
33.0,4.5,Fog,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,30.0,9.315024038998043
22.0,3.8,Stormy,Low,0.0,Buffet,motorcycle,1.0,No,Urban,23.0,1.5439076805320382
26.0,4.8,Stormy,Low,1.0,Drinks,motorcycle,0.0,No,Urban,11.0,1.5366213355982792
38.0,4.8,Windy,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,22.0,9.435201537430713
37.0,4.3,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,36.0,16.830914549955864
35.0,5.0,Cloudy,Jam,2.0,Buffet,scooter,2.0,No,Urban,43.0,10.923997060639222
27.0,5.0,Sandstorms,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,19.61916749330441
25.0,5.0,Sunny,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,26.0,13.82967763210672
20.0,4.5,Windy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,20.0,3.0640094555094217
35.0,4.0,Fog,Low,0.0,Buffet,motorcycle,2.0,No,Urban,43.0,20.252959556511744
36.0,4.6,Sunny,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,18.0,7.441031749342314
25.0,4.8,Sunny,Medium,1.0,Snack,scooter,0.0,No,Urban,12.0,9.121421674135904
30.0,4.0,Sandstorms,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,1.554508559519504
20.0,4.9,Stormy,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,19.0,13.68149202266889
29.0,4.7,Sunny,Medium,1.0,Snack,motorcycle,0.0,No,Metropolitian,12.0,13.765934616154562
38.0,4.2,Stormy,Medium,1.0,Snack,scooter,0.0,No,Metropolitian,35.0,16.849939918016496
37.0,4.2,Cloudy,Medium,1.0,Snack,motorcycle,0.0,No,Metropolitian,32.0,10.64115772933754
34.0,4.7,Windy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,9.19301447226696
31.0,4.7,Sandstorms,Medium,2.0,Drinks,scooter,1.0,No,Urban,25.0,7.660205777239119
20.0,4.3,Fog,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,43.0,20.85251350342696
26.0,4.5,Windy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,27.0,7.862668167410368
33.0,4.8,Fog,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,26.0,20.28614407421586
30.0,4.2,Cloudy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,40.0,20.206581510507974
34.0,4.2,Stormy,Jam,0.0,Snack,motorcycle,1.0,Yes,Metropolitian,51.0,11.919595217848318
29.0,4.6,Fog,Medium,1.0,Buffet,scooter,1.0,No,Urban,25.0,20.18272811483292
25.0,4.6,Stormy,Low,2.0,Snack,motorcycle,1.0,No,Urban,15.0,1.5580833985948437
30.0,4.1,Cloudy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,33.0,7.772039544673178
29.0,4.9,Fog,Low,0.0,Drinks,motorcycle,0.0,No,Urban,20.0,9.435201537430713
33.0,4.8,Stormy,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,21.0,12.58026782240096
23.0,5.0,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,22.0,12.41898167230365
38.0,4.6,Cloudy,High,1.0,Snack,scooter,1.0,No,Metropolitian,39.0,6.037448590044755
22.0,4.1,Stormy,Low,0.0,Snack,motorcycle,0.0,No,Urban,19.0,4.674184358398377
25.0,4.8,Sunny,High,2.0,Snack,motorcycle,0.0,No,Urban,16.0,3.145067434621583
29.0,4.9,Sandstorms,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,17.29786575291325
21.0,5.0,Stormy,Jam,2.0,Meal,scooter,0.0,No,Metropolitian,21.0,9.36367510199373
29.0,5.0,Windy,High,1.0,Snack,motorcycle,1.0,No,Urban,24.0,5.959357904254251
33.0,4.8,Stormy,Low,1.0,Buffet,motorcycle,0.0,No,Urban,15.0,10.724430107278945
38.0,4.3,Stormy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,31.0,20.28756188229029
28.0,4.7,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,2.979626144829987
21.0,4.3,Stormy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,17.0,1.5126978119717678
36.0,4.2,Sandstorms,High,2.0,Snack,scooter,1.0,No,Metropolitian,33.0,6.118471180690497
28.0,4.9,Windy,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,17.0,19.87568060491073
32.0,5.0,Cloudy,High,2.0,Meal,scooter,1.0,No,Metropolitian,37.0,3.116253656338934
23.0,4.7,Sandstorms,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,21.0,13.787860239172549
32.0,4.9,Sunny,Medium,2.0,Drinks,scooter,0.0,No,Metropolitian,21.0,20.28649543971316
34.0,4.7,Cloudy,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,32.0,6.175848827388974
31.0,4.9,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,23.0,9.121874253616898
23.0,4.9,Windy,Medium,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,28.0,13.40635545530559
30.0,5.0,Fog,High,0.0,Snack,motorcycle,0.0,No,Metropolitian,27.0,6.14663364596065
34.0,4.7,Cloudy,Low,2.0,Meal,electric_scooter,0.0,No,Metropolitian,15.0,3.073782598017619
21.0,2.9,Sunny,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,40.0,10.586595268060288
20.0,4.6,Sandstorms,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,23.0,9.175127291638498
20.0,4.5,Windy,Jam,2.0,Buffet,electric_scooter,1.0,No,Urban,21.0,19.362825446415226
22.0,4.9,Fog,Medium,1.0,Buffet,scooter,1.0,No,Urban,19.0,6.209735433842075
38.0,4.7,Stormy,Low,1.0,Drinks,scooter,1.0,No,Metropolitian,20.0,4.674172124263269
26.0,4.8,Sunny,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,16.0,16.72076404537099
28.0,4.7,Windy,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,28.0,14.15280068944862
27.0,4.6,Cloudy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,24.0,12.233735310134827
28.0,4.8,Cloudy,Low,0.0,Snack,motorcycle,1.0,No,Urban,20.0,7.684129284114672
29.0,4.8,Stormy,High,1.0,Buffet,motorcycle,1.0,No,Metropolitian,11.0,3.104402431477901
21.0,4.5,Cloudy,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,24.0,16.90314234117986
20.0,4.7,Sandstorms,Medium,1.0,Buffet,scooter,0.0,No,Metropolitian,20.0,7.567713368601147
21.0,4.9,Windy,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,14.0,7.772252870923808
30.0,4.1,Cloudy,Jam,0.0,Drinks,motorcycle,2.0,No,Metropolitian,47.0,10.75710880025813
30.0,4.3,Fog,High,0.0,Meal,motorcycle,0.0,No,Metropolitian,23.0,3.1089700084222183
38.0,4.6,Cloudy,Low,2.0,Snack,scooter,1.0,No,Metropolitian,29.0,12.58026782240096
37.0,4.9,Fog,Low,1.0,Buffet,scooter,1.0,No,Urban,16.0,1.5581322344033663
37.0,4.7,Fog,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,6.0504060616582525
22.0,4.9,Stormy,Jam,1.0,Snack,motorcycle,1.0,No,Urban,15.0,9.348356419300424
22.0,5.0,Sunny,Jam,2.0,Drinks,motorcycle,1.0,No,Urban,15.0,19.66094394761993
37.0,4.7,Sunny,Low,1.0,Drinks,motorcycle,1.0,No,Urban,18.0,3.0736606152903136
28.0,4.6,Windy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,31.0,17.076514098174254
34.0,4.7,Sunny,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,16.0,6.037529176542177
29.0,4.6,Windy,Medium,0.0,Snack,motorcycle,1.0,No,Urban,33.0,12.162115707005643
35.0,4.6,Sunny,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,22.0,12.209836055800304
39.0,3.5,Cloudy,Low,2.0,Snack,scooter,1.0,No,Urban,32.0,17.077999100718277
26.0,4.8,Stormy,Medium,1.0,Meal,scooter,1.0,No,Metropolitian,28.0,7.761350404897231
21.0,4.7,Sandstorms,Medium,1.0,Drinks,motorcycle,0.0,No,Metropolitian,20.0,7.601265908224463
39.0,4.9,Fog,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,3.105268883133742
30.0,3.9,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,22.0,16.819856608097247
32.0,3.8,Windy,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,34.0,12.116946920849994
30.0,4.2,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,13.787803344501585
30.0,4.0,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,Yes,Metropolitian,43.0,19.976095320024395
39.0,4.6,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Urban,37.0,16.384366809227615
30.0,4.7,Cloudy,Medium,0.0,Snack,motorcycle,1.0,Yes,Metropolitian,47.0,13.682511992314726
23.0,4.6,Sandstorms,Medium,2.0,Snack,motorcycle,0.0,No,Metropolitian,21.0,9.36298934011295
21.0,4.8,Fog,Jam,0.0,Drinks,motorcycle,0.0,No,Urban,29.0,9.435201537430713
27.0,4.5,Windy,Medium,2.0,Drinks,scooter,0.0,No,Urban,22.0,6.128363939648455
38.0,4.8,Sunny,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,1.5126165219141463
38.0,4.8,Fog,Medium,1.0,Snack,motorcycle,0.0,No,Urban,18.0,9.22014751541987
21.0,4.8,Windy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,16.720678992752937
25.0,4.6,Cloudy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,38.0,20.287143464812583
34.0,4.4,Sandstorms,Jam,2.0,Meal,scooter,2.0,No,Urban,39.0,13.771140253368426
36.0,4.8,Cloudy,Jam,2.0,Drinks,motorcycle,1.0,No,Metropolitian,35.0,13.610877575672198
23.0,4.7,Sunny,Low,1.0,Drinks,scooter,1.0,No,Metropolitian,23.0,7.562921044749782
32.0,4.5,Stormy,Jam,1.0,Drinks,scooter,2.0,No,Urban,41.0,12.419724873245404
33.0,5.0,Sandstorms,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,24.0,12.419634114062015
32.0,4.3,Stormy,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,43.0,6.081139317039376
22.0,5.0,Sunny,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,3.0736336615831137
34.0,4.9,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,39.0,19.36744052557847
23.0,4.7,Sunny,Jam,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,13.0,7.546712474612512
37.0,4.8,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,4.528162065607132
35.0,4.7,Cloudy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,28.0,9.363987776579894
38.0,5.0,Sandstorms,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,18.0,19.878389859457627
34.0,4.8,Stormy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,19.915135664660596
37.0,3.5,Sandstorms,Jam,1.0,Buffet,scooter,0.0,No,Urban,40.0,16.114084227696686
33.0,4.0,Fog,High,2.0,Buffet,motorcycle,0.0,No,Metropolitian,31.0,3.0528213653155487
33.0,4.8,Cloudy,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,31.0,10.866215152975023
35.0,4.8,Sunny,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,4.610120317988261
29.0,4.5,Windy,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,19.0,10.445117790144195
25.0,4.7,Sunny,High,2.0,Drinks,scooter,1.0,No,Metropolitian,16.0,6.232180611484166
35.0,5.0,Sandstorms,Jam,1.0,Meal,motorcycle,0.0,No,Metropolitian,34.0,7.772466272035551
24.0,4.7,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,7.762394296687464
33.0,4.7,Stormy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,25.0,4.610613705052656
30.0,3.8,Windy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,20.85157880964364
25.0,4.7,Cloudy,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,14.0,4.537843333696388
